episode_idx	episode_id	scene	neighbor_idx	neighbor_episode_id	matched_waypoints	mean_distance	baseline_distance_to_start	vlm_port	start_time	end_time	exit_code	result_suffix	vlm_log	eval_log	measurement_file	outbound_success	return_success	round_trip_success	distance_to_start	outbound_stop_distance_to_goal	trajectory_record_count
974	1656	TbHJrupSAjP	615	1075	6	0.568000	6.674971	57295	2026-08-10T17:44:48+01:00	2026-08-10T17:45:28+01:00	0	pure_navila_baseline_100ep_20260810_ep974	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep974_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep974_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_pure_navila_baseline_100ep_20260810_ep974/measurements/1655.json	False	False	False	0.0	None	21
640	1109	zsNo4HB9uLZ	264	418	6	0.000000	10.928180	56961	2026-08-10T17:45:28+01:00	2026-08-10T17:48:30+01:00	0	pure_navila_baseline_100ep_20260810_ep640	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep640_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep640_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_pure_navila_baseline_100ep_20260810_ep640/measurements/1108.json	False	True	False	2.792482614517212	4.106015205383301	3502
1000	1709	TbHJrupSAjP	666	1150	5	0.888000	9.166546	57321	2026-08-10T17:48:30+01:00	2026-08-10T17:52:05+01:00	0	pure_navila_baseline_100ep_20260810_ep1000	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep1000_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep1000_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_pure_navila_baseline_100ep_20260810_ep1000/measurements/1708.json	False	False	False	10.486103057861328	3.730515480041504	4052
1038	1759	X7HyMhZNoso	366	601	7	0.000000	6.916351	57359	2026-08-10T17:52:05+01:00	2026-08-10T17:55:32+01:00	0	pure_navila_baseline_100ep_20260810_ep1038	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep1038_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep1038_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_pure_navila_baseline_100ep_20260810_ep1038/measurements/1758.json	True	True	True	2.2990026473999023	1.0845545530319214	3902
500	870	zsNo4HB9uLZ	222	352	4	0.479000	7.425987	56821	2026-08-10T17:55:32+01:00	2026-08-10T17:59:05+01:00	0	pure_navila_baseline_100ep_20260810_ep500	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep500_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep500_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_pure_navila_baseline_100ep_20260810_ep500/measurements/869.json	True	False	False	9.362092971801758	0.3304412364959717	4227
1011	1720	zsNo4HB9uLZ	864	1474	5	0.000000	6.161442	57332	2026-08-10T17:59:05+01:00	2026-08-10T18:04:43+01:00	0	pure_navila_baseline_100ep_20260810_ep1011	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep1011_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep1011_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_pure_navila_baseline_100ep_20260810_ep1011/measurements/1719.json	False	False	False	6.025599002838135	3.655082941055298	7427
589	1022	QUCTc6BB5sX	996	1705	5	0.000000	10.763077	56910	2026-08-10T18:04:43+01:00	2026-08-10T18:07:09+01:00	0	pure_navila_baseline_100ep_20260810_ep589	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep589_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep589_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_pure_navila_baseline_100ep_20260810_ep589/measurements/1021.json	False	False	False	4.466036319732666	None	2502
758	1290	2azQ1b91cZZ	132	193	7	0.258000	9.715021	57079	2026-08-10T18:07:09+01:00	2026-08-10T18:07:26+01:00	98	pure_navila_baseline_100ep_20260810_ep758	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep758_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep758_eval.log							
875	1488	TbHJrupSAjP	585	1018	4	0.793000	6.991297	57196	2026-08-10T18:07:26+01:00	2026-08-10T18:10:04+01:00	0	pure_navila_baseline_100ep_20260810_ep875	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep875_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep875_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_pure_navila_baseline_100ep_20260810_ep875/measurements/1487.json	False	True	False	2.448869228363037	3.288206100463867	2477
295	476	zsNo4HB9uLZ	45	73	4	0.000000	8.425889	56616	2026-08-10T18:10:04+01:00	2026-08-10T18:15:27+01:00	0	pure_navila_baseline_100ep_20260810_ep295	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep295_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep295_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_pure_navila_baseline_100ep_20260810_ep295/measurements/475.json	True	False	False	4.029423236846924	1.241093397140503	7052
973	1655	TbHJrupSAjP	615	1075	6	0.568000	6.674971	57294	2026-08-10T18:15:27+01:00	2026-08-10T18:16:08+01:00	0	pure_navila_baseline_100ep_20260810_ep973	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep973_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep973_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_pure_navila_baseline_100ep_20260810_ep973/measurements/1654.json	False	False	False	0.0	None	21
342	562	X7HyMhZNoso	381	634	4	0.678000	9.707796	56663	2026-08-10T18:16:08+01:00	2026-08-10T18:20:42+01:00	0	pure_navila_baseline_100ep_20260810_ep342	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep342_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep342_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_pure_navila_baseline_100ep_20260810_ep342/measurements/561.json	True	False	False	4.669734954833984	0.6379043459892273	5452
515	891	QUCTc6BB5sX	564	976	4	0.000000	11.755993	56836	2026-08-10T18:20:42+01:00	2026-08-10T18:24:24+01:00	0	pure_navila_baseline_100ep_20260810_ep515	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep515_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/pure_navila_baseline_100ep_20260810/ep515_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_pure_navila_baseline_100ep_20260810_ep515/measurements/890.json	False	False	False	3.8794426918029785	6.623810768127441	4402
