episode_idx	episode_id	scene	neighbor_idx	neighbor_episode_id	matched_waypoints	mean_distance	baseline_distance_to_start	vlm_port	start_time	end_time	exit_code	result_suffix	vlm_log	eval_log	measurement_file	outbound_success	return_success	round_trip_success	distance_to_start	outbound_stop_distance_to_goal	trajectory_record_count
187	281	EU6Fwq7SyZv	447	754	6	0.433	11.8126859664917	54508	2026-07-03T09:58:32+01:00	2026-07-03T10:05:51+01:00	0	fused_sensorfix_connectedregion_187_680_994_20260703_ep187	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/fused_sensorfix_connectedregion_187_680_994_20260703/ep187_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/fused_sensorfix_connectedregion_187_680_994_20260703/ep187_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_fused_sensorfix_connectedregion_187_680_994_20260703_ep187/measurements/280.json	True	True	True	1.9821641445159912	0.09619370847940445	5117
680	1167	zsNo4HB9uLZ	612	1069	7	0.000	3.7099010944366455	55001	2026-07-03T10:05:51+01:00	2026-07-03T10:11:29+01:00	0	fused_sensorfix_connectedregion_187_680_994_20260703_ep680	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/fused_sensorfix_connectedregion_187_680_994_20260703/ep680_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/fused_sensorfix_connectedregion_187_680_994_20260703/ep680_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_fused_sensorfix_connectedregion_187_680_994_20260703_ep680/measurements/1166.json	True	True	True	2.210731267929077	0.24814343452453613	4227
994	1700	QUCTc6BB5sX	105	151	7	0.000	4.521794319152832	55315	2026-07-03T10:11:29+01:00	2026-07-03T10:16:58+01:00	0	fused_sensorfix_connectedregion_187_680_994_20260703_ep994	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/fused_sensorfix_connectedregion_187_680_994_20260703/ep994_vlm.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/batch_logs/fused_sensorfix_connectedregion_187_680_994_20260703/ep994_eval.log	/mnt/SSD4T/teambruce/projects/navila-isaac/NaVILA-Bench/eval_results/round_trip_phase_prompt_go2_matterport_vision_loco_2024-09-25_23-22-02_fused_sensorfix_connectedregion_187_680_994_20260703_ep994/measurements/1699.json	True	True	True	1.098272681236267	1.0399466753005981	4202
